"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MBUU","Malibu Boats, Inc.","34.58","$720.13M","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",
"MNK","Mallinckrodt plc","17.21","$1.43B","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnk",
"MLVF","Malvern Bancorp, Inc.","20.45","$158.92M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","8","$100.6M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mams",
"TUSK","Mammoth Energy Services, Inc.","20.44","$914.81M","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/tusk",
"RPIBC","Managed Portfolio Series","100.03","$25.01M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rpibc",
"MANU","Manchester United Ltd.","18.9","$3.11B","2012","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/manu",
"MANH","Manhattan Associates, Inc.","42.6","$2.79B","1998","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","5.8","$56.05M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","6.65","$130.49M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mntx",
"MTW","Manitowoc Company, Inc. (The)","15.79","$561.9M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mtw",
"MTEX","Mannatech, Incorporated","18.76","$44.67M","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/mtex",
"MN","Manning & Napier, Inc.","1.9","$29.13M","2011","Finance","Investment Managers","https://www.nasdaq.com/symbol/mn",
"MNKD","MannKind Corporation","1.18","$188.33M","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnkd",
"MAN","ManpowerGroup","66.87","$4.13B","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/man",
"MANT","ManTech International Corporation","52.52","$2.09B","2002","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/mant",
"MFC","Manulife Financial Corp","14.83","$29.43B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","15.41","$12.81B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mro",
"MARA","Marathon Patent Group, Inc.","0.4029","$10.28M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/mara",
"MPC","Marathon Petroleum Corporation","61.65","$42.59B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/mpc",
"MCHX","Marchex, Inc.","3.02","$126.79M","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mchx",
"MMI","Marcus & Millichap, Inc.","34.13","$1.32B","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/mmi",
"MCS","Marcus Corporation (The)","40.75","$1.15B","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/mcs",
"MRIN","Marin Software Incorporated","5.25","$30.41M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mrin",
"MARPS","Marine Petroleum Trust","1.983","$3.97M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/marps",
"MPX","Marine Products Corporation","17.76","$612.7M","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","19.35","$528.59M","1998","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hzo",
"MRNS","Marinus Pharmaceuticals, Inc.","3.25","$131.71M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrns",
"MKL","Markel Corporation","1029.31","$14.29B","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mkl",
"MRKR","Marker Therapeutics, Inc.","6.65","$301.72M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrkr",
"MKTX","MarketAxess Holdings, Inc.","214.3","$8.06B","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","24.9","$308.78M","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/mrln",
"VAC","Marriot Vacations Worldwide Corporation","73.28","$3.45B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/vac",
"MAR","Marriott International","107.81","$36.78B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","1.49","$164.93M","2013","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mbii",
"MMC","Marsh & McLennan Companies, Inc.","79.92","$40.26B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/mmc",
"MRTN","Marten Transport, Ltd.","16.27","$886.11M","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/mrtn",
"MLM","Martin Marietta Materials, Inc.","176.39","$11.06B","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mlm",
"MMLP","Martin Midstream Partners L.P.","11.58","$452.04M","2002","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","16.24","$10.68B","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/mrvl",
"MAS","Masco Corporation","30.74","$9.39B","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/mas",
"MASI","Masimo Corporation","105.88","$5.61B","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/masi",
"DOOR","Masonite International Corporation","48.16","$1.28B","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","42.69","$3.36B","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/mtz",
"MHH","Mastech Digital, Inc","6.57","$72.16M","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/mhh",
"MA","Mastercard Incorporated","189.76","$210.42B","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ma",
"MCFT","MasterCraft Boat Holdings, Inc.","19.17","$358.89M","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",
"MTDR","Matador Resources Company","17.03","$1.98B","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtdr",
"MTCH","Match Group, Inc.","43.05","$11.97B","2015","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/mtch",
"MTLS","Materialise NV","20.59","$1.04B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtls",
"MTRN","Materion Corporation","44.46","$900.06M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/mtrn",
"MTNB","Matinas Biopharma Holdings, Inc.","0.5989","$67.31M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mtnb",
"MTRX","Matrix Service Company","18.89","$511.39M","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",
"MATX","Matson, Inc.","32.53","$1.39B","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/matx",
"MAT","Mattel, Inc.","10.41","$3.59B","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/mat",
"MATW","Matthews International Corporation","41.6","$1.33B","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/matw",
"MLP","Maui Land & Pineapple Company, Inc.","10","$191.88M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/mlp",
"MAXR","Maxar Technologies Inc.","11.72","$693.43M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/maxr",
"MXIM","Maxim Integrated Products, Inc.","50.06","$13.87B","1988","Technology","Semiconductors","https://www.nasdaq.com/symbol/mxim",
"MMS","Maximus, Inc.","66.99","$4.3B","1997","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","17.17","$1.18B","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/mxl",
"MXWL","Maxwell Technologies, Inc.","2.43","$111.46M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mxwl",
"MBFI","MB Financial Inc.","41.23","$3.47B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbfi",
"MBFIO","MB Financial Inc.","23.9","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbfio",
"MBI","MBIA, Inc.","9.12","$827.09M","1987","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mbi",
"MNI","McClatchy Company (The)","7.615","$59.46M","1988","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/mni",
"MKC","McCormick & Company, Incorporated","136.67","$17.99B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/mkc",
"MKC.V","McCormick & Company, Incorporated","n/a","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/mkc.v",
"MDR","McDermott International, Inc.","7.66","$1.38B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mdr",
"MCD","McDonald&#39;s Corporation","178.28","$137.44B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","1.88","$646.57M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mux",
"MGRC","McGrath RentCorp","49.61","$1.2B","1984","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/mgrc",
"MCK","McKesson Corporation","114.33","$22.34B","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/mck",
"MDCA","MDC Partners Inc.","2.78","$138.82M","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/mdca",
"MDU","MDU Resources Group, Inc.","24.26","$4.76B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","2.08","$519.51M","2004","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/mtl",
"MTL^","Mechel PAO","0.68","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mtl^",
"MDRR","Medalist Diversified REIT, Inc.","9.02","$22.07M","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mdrr",
"MFIN","Medallion Financial Corp.","4.94","$120.73M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfin",
"MFINL","Medallion Financial Corp.","25.28","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfinl",
"MRT","MedEquities Realty Trust, Inc.","10.09","$321.49M","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mrt",
"MPW","Medical Properties Trust, Inc.","16.05","$5.86B","2005","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mpw",
"MTBC","Medical Transcription Billing, Corp.","4.06","$48.03M","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbc",
"MTBCP","Medical Transcription Billing, Corp.","25.9407","$24.11M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mtbcp",
"MNOV","MediciNova, Inc.","8.92","$373.58M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","64.48","$3.95B","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/mdso",
"MED","MEDIFAST INC","131.09","$1.57B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/med",
"MDGS","Medigus Ltd.","2.89","$10.97M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mdgs",
"MDGSW","Medigus Ltd.","0.6","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mdgsw",
"MDWD","MediWound Ltd.","4.37","$118.77M","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/mdwd",
"MCC","Medley Capital Corporation","2.79","$151.98M","2011","n/a","n/a","https://www.nasdaq.com/symbol/mcc",
"MCV","Medley Capital Corporation","24.7799","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","25","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/mcx",
"MDLQ","Medley LLC","22.2","n/a","2017","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","20.72","n/a","2016","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","3.9","$118.3M","2014","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdly",
"MD","Mednax, Inc","32.96","$2.95B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/md",
"MEDP","Medpace Holdings, Inc.","52.5","$1.87B","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/medp",
"MDT","Medtronic plc","88.13","$118.36B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/mdt",
"MFAC","Megalith Financial Acquisition Corp.","9.7199","$205.68M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mfac",
"MFAC.U","Megalith Financial Acquisition Corp.","n/a","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/mfac.u",
"MFAC.WS","Megalith Financial Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mfac.ws",
"MEIP","MEI Pharma, Inc.","2.52","$179.24M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/meip",
"MGTX","MeiraGTx Holdings plc","10.49","$287.29M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/mgtx",
"MLCO","Melco Resorts & Entertainment Limited","19.34","$9.47B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mlco",
"MLNT","Melinta Therapeutics, Inc.","1.06","$59.38M","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mlnt",
"MLNX","Mellanox Technologies, Ltd.","83.92","$4.49B","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/mlnx",
"MELR","Melrose Bancorp, Inc.","18.226","$47.07M","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/melr",
"MNLO","Menlo Therapeutics Inc.","5.03","$116.86M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mnlo",
"MTSL","MER Telemanagement Solutions Ltd.","1.75","$5.77M","1997","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","315.33","$14.25B","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/meli",
"AMTB","Mercantil Bank Holding Corporation","13.21","$561.27M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amtb",
"AMTBB","Mercantil Bank Holding Corporation","12.1","$514.11M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amtbb",
"MBWM","Mercantile Bank Corporation","29.92","$496.5M","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","10.76","$701.57M","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/merc",
"MBIN","Merchants Bancorp","20.98","$602M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/mbin",
"MRK","Merck & Company, Inc.","76.27","$198.33B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","50.62","$2.8B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mcy",
"MRCY","Mercury Systems Inc","45.4","$2.2B","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",
"MDP","Meredith Corporation","53.68","$2.41B","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/mdp",
"EBSB","Meridian Bancorp, Inc.","14.82","$802.61M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebsb",
"VIVO","Meridian Bioscience Inc.","16.61","$705.31M","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/vivo",
"MRBK","Meridian Corporation","17.2193","$110.07M","2017","n/a","n/a","https://www.nasdaq.com/symbol/mrbk",
"MMSI","Merit Medical Systems, Inc.","51.31","$2.81B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/mmsi",
"MTH","Meritage Corporation","38.49","$1.54B","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","17.34","$1.47B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mtor",
"MER^K","Merrill Lynch & Co., Inc.","25.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mer^k",
"IPB","Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate","25.7","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ipb",
"PIY","Merrill Lynch Depositor, Inc.","10.22","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/piy",
"MACK","Merrimack Pharmaceuticals, Inc.","4.54","$60.58M","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mack",
"MRSN","Mersana Therapeutics, Inc.","4.15","$96.21M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrsn",
"MRUS","Merus N.V.","14.29","$325.11M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mrus",
"MESA","Mesa Air Group, Inc.","7.33","$175.21M","2018","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/mesa",
"MLAB","Mesa Laboratories, Inc.","208.68","$804.01M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",
"MTR","Mesa Royalty Trust","12.55","$23.39M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","26.15","$343.09M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/msb",
"MESO","Mesoblast Limited","4.7","$453.93M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/meso",
"CASH","Meta Financial Group, Inc.","20.12","$793.12M","1993","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cash",
"MEOH","Methanex Corporation","51.45","$4.01B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/meoh",
"MEI","Methode Electronics, Inc.","24.08","$890.65M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","42.28","$41.72B","2000","Finance","Life Insurance","https://www.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","21.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/met^a",
"MET^E","MetLife, Inc.","24.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/met^e",
"MCB","Metropolitan Bank Holding Corp.","31.1","$255.24M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/mcb",
"MTD","Mettler-Toledo International, Inc.","527.15","$13.2B","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/mtd",
"MXC","Mexco Energy Corporation","3.12","$6.37M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mxc",
"MXE","Mexico Equity and Income Fund, Inc. (The)","10.33","$72.13M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","13.58","$203.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","6.86","$3.08B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mfa",
"MFA^B","MFA Financial, Inc.","24.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mfa^b",
"MFO","MFA Financial, Inc.","25.98","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mfo",
"MFCB","MFC Bancorp Ltd.","6.91","$86.62M","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/mfcb",
"CCA","MFS California Insured Municipal Trust","10.13","$28.22M","1999","n/a","n/a","https://www.nasdaq.com/symbol/cca",
"MCR","MFS Charter Income Trust","7.5","$361.33M","1989","n/a","n/a","https://www.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","4.5","$146.71M","1987","n/a","n/a","https://www.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","3.7","$435.55M","1988","n/a","n/a","https://www.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","5.29","$362.24M","1987","n/a","n/a","https://www.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","6.41","$264.01M","1986","n/a","n/a","https://www.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","5.11","$36.44M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mfv",
"MGEE","MGE Energy Inc.","59.61","$2.07B","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/mgee",
"MTG","MGIC Investment Corporation","10.8","$3.91B","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mtg",
"MGP","MGM Growth Properties LLC","27.23","$7.24B","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","25.77","$13.59B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mgm",
